dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,5.244982,16.983258,4.932952,5.163186,1.240003,-4.734209,0.972556
0.010000,5.274165,17.025996,4.984703,5.175115,1.192873,-4.712998,0.970779
0.010000,5.303493,17.068774,5.036569,5.186574,1.145930,-4.694224,0.968840
0.010000,5.332969,17.111584,5.088545,5.197566,1.099150,-4.678093,0.966738
0.010000,5.362598,17.154415,5.140626,5.208091,1.052500,-4.664966,0.964474
0.010000,5.392385,17.197259,5.192807,5.218150,1.005949,-4.655043,0.962047
0.010000,5.422334,17.240108,5.245085,5.227745,0.959462,-4.648734,0.959456
0.010000,5.452450,17.282950,5.297453,5.236875,0.913001,-4.646078,0.956702
0.010000,5.482738,17.325778,5.349909,5.245540,0.866523,-4.647788,0.953784
0.010000,5.513202,17.368582,5.402446,5.253740,0.819986,-4.653715,0.950702
0.010000,5.543846,17.411351,5.455061,5.261473,0.773341,-4.664567,0.947455
0.010000,5.574674,17.454078,5.507748,5.268739,0.726537,-4.680339,0.944044
0.010000,5.605692,17.496751,5.560504,5.275534,0.679521,-4.701639,0.940467
0.010000,5.636903,17.539362,5.613322,5.281856,0.632235,-4.728596,0.936725
0.010000,5.668312,17.581900,5.666199,5.287702,0.584619,-4.761606,0.932817
0.010000,5.699922,17.624356,5.719130,5.293068,0.536609,-4.801032,0.928744
0.010000,5.731737,17.666718,5.772109,5.297950,0.488136,-4.847298,0.924505
0.010000,5.763762,17.708978,5.825133,5.302341,0.439132,-4.900392,0.920100
0.010000,5.796000,17.751125,5.878195,5.306236,0.389520,-4.961113,0.915529
0.010000,5.828454,17.793148,5.931291,5.309629,0.339227,-5.029374,0.910792
0.010000,5.861129,17.835036,5.984417,5.312510,0.288169,-5.105799,0.905889
0.010000,5.894026,17.876780,6.037565,5.314873,0.236264,-5.190432,0.900820
0.010000,5.927150,17.918368,6.090732,5.316707,0.183427,-5.283755,0.895586
0.010000,5.960502,17.959790,6.143912,5.318003,0.129569,-5.385766,0.890187
0.010000,5.994085,18.001034,6.197100,5.318749,0.074597,-5.497223,0.884623
0.010000,6.027902,18.042089,6.250289,5.318933,0.018422,-5.617519,0.878896
0.010000,6.061954,18.082944,6.303475,5.318543,-0.039056,-5.747777,0.873005
0.010000,6.096244,18.123587,6.356650,5.317563,-0.097927,-5.887090,0.866952
0.010000,6.130771,18.164008,6.409810,5.315980,-0.158294,-6.036715,0.860737
0.010000,6.165539,18.204193,6.462948,5.313778,-0.220249,-6.195541,0.854362
0.010000,6.200546,18.244132,6.516057,5.310939,-0.283892,-6.364287,0.847828
0.010000,6.235793,18.283812,6.569132,5.307446,-0.349319,-6.542717,0.841137
0.010000,6.271280,18.323222,6.622164,5.303279,-0.416626,-6.730665,0.834290
0.010000,6.307006,18.362350,6.675149,5.298420,-0.485902,-6.927570,0.827288
0.010000,6.342971,18.401182,6.728077,5.292848,-0.557240,-7.133820,0.820135
0.010000,6.379172,18.439708,6.780943,5.286541,-0.630725,-7.348530,0.812831
0.010000,6.415607,18.477915,6.833737,5.279476,-0.706438,-7.571290,0.805380
0.010000,6.452275,18.515790,6.886454,5.271632,-0.784455,-7.801719,0.797785
0.010000,6.489171,18.553321,6.939083,5.262983,-0.864847,-8.039112,0.790047
0.010000,6.526292,18.590495,6.991619,5.253507,-0.947673,-8.282654,0.782170
0.010000,6.563634,18.627302,7.044050,5.243177,-1.032989,-8.531607,0.774158
0.010000,6.601191,18.663727,7.096370,5.231968,-1.120838,-8.784904,0.766014
0.010000,6.638958,18.699759,7.148569,5.219856,-1.211257,-9.041924,0.757742
0.010000,6.676930,18.735386,7.200637,5.206813,-1.304266,-9.300814,0.749346
0.010000,6.715098,18.770595,7.252565,5.192814,-1.399879,-9.561301,0.740829
0.010000,6.753456,18.805376,7.304343,5.177833,-1.498092,-9.821331,0.732198
0.010000,6.791995,18.839715,7.355962,5.161844,-1.598892,-10.080014,0.723456
0.010000,6.830706,18.873603,7.407410,5.144822,-1.702249,-10.335746,0.714608
0.010000,6.869580,18.907026,7.458677,5.126741,-1.808122,-10.587259,0.705661
0.010000,6.908608,18.939975,7.509753,5.107576,-1.916450,-10.832814,0.696618
0.010000,6.947776,18.972438,7.560626,5.087305,-2.027162,-11.071131,0.687487
0.010000,6.987075,19.004406,7.611285,5.065903,-2.140167,-11.300524,0.678272
0.010000,7.026492,19.035868,7.661719,5.043349,-2.255363,-11.519579,0.668980
0.010000,7.066014,19.066815,7.711915,5.019623,-2.372630,-11.726783,0.659618
0.010000,7.105627,19.097237,7.761862,4.994705,-2.491837,-11.920654,0.650191
0.010000,7.145317,19.127126,7.811548,4.968576,-2.612835,-12.099831,0.640707
0.010000,7.185069,19.156474,7.860960,4.941222,-2.735466,-12.263035,0.631172
0.010000,7.224869,19.185273,7.910086,4.912661,-2.856052,-12.058673,0.621594
