dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.660430,10.114374,9.307500,1.196506,-2.215741,0.077184,6.171057
0.010000,9.672102,10.113082,9.319244,1.174353,-2.215277,0.046488,6.174934
0.010000,9.683559,10.111859,9.330766,1.152202,-2.215098,0.017844,6.178733
0.010000,9.694800,10.110702,9.342066,1.130050,-2.215190,-0.009188,6.182453
0.010000,9.705825,10.109608,9.353145,1.107895,-2.215532,-0.034194,6.186095
0.010000,9.716633,10.108575,9.364003,1.085734,-2.216109,-0.057690,6.189658
0.010000,9.727224,10.107600,9.374638,1.063565,-2.216902,-0.079308,6.193143
0.010000,9.737597,10.106681,9.385052,1.041386,-2.217897,-0.099534,6.196550
0.010000,9.747752,10.105816,9.395244,1.019195,-2.219076,-0.117919,6.199879
0.010000,9.757689,10.105003,9.405214,0.996991,-2.220424,-0.134773,6.203130
0.010000,9.767406,10.104239,9.414962,0.974771,-2.221926,-0.150194,6.206302
0.010000,9.776905,10.103522,9.424487,0.952536,-2.223571,-0.164517,6.209398
0.010000,9.786183,10.102850,9.433790,0.930282,-2.225338,-0.176713,6.212415
0.010000,9.795242,10.102221,9.442870,0.908010,-2.227220,-0.188157,6.215355
0.010000,9.804079,10.101633,9.451727,0.885718,-2.229201,-0.198126,6.218218
0.010000,9.812696,10.101085,9.460361,0.863405,-2.231269,-0.206810,6.221005
0.010000,9.821091,10.100574,9.468772,0.841071,-2.233412,-0.214306,6.223714
0.010000,9.829264,10.100098,9.476959,0.818715,-2.235622,-0.220920,6.226347
0.010000,9.837216,10.099656,9.484923,0.796336,-2.237880,-0.225790,6.228903
0.010000,9.844944,10.099245,9.492662,0.773935,-2.240183,-0.230305,6.231383
0.010000,9.852449,10.098865,9.500177,0.751509,-2.242517,-0.233415,6.233787
0.010000,9.859732,10.098514,9.507468,0.729061,-2.244874,-0.235764,6.236116
0.010000,9.866790,10.098189,9.514533,0.706588,-2.247243,-0.236847,6.238369
0.010000,9.873626,10.097890,9.521376,0.684272,-2.231657,1.558572,6.240548
0.010000,9.880243,10.097615,9.527999,0.662295,-2.197649,3.400784,6.242653
0.010000,9.886645,10.097362,9.534406,0.640664,-2.163156,3.449315,6.244686
0.010000,9.892834,10.097129,9.540600,0.619378,-2.128595,3.456137,6.246648
0.010000,9.898815,10.096916,9.546584,0.598438,-2.093952,3.464297,6.248542
0.010000,9.904590,10.096721,9.552362,0.577846,-2.059233,3.471903,6.250367
0.010000,9.910163,10.096543,9.557938,0.557601,-2.024431,3.480194,6.252127
0.010000,9.915538,10.096381,9.563315,0.537706,-1.989549,3.488136,6.253821
0.010000,9.920717,10.096233,9.568497,0.518160,-1.954577,3.497221,6.255451
0.010000,9.925705,10.096099,9.573487,0.498965,-1.919526,3.505110,6.257019
0.010000,9.930505,10.095977,9.578288,0.480121,-1.884383,3.514330,6.258525
0.010000,9.935120,10.095866,9.582904,0.461630,-1.849159,3.522350,6.259972
0.010000,9.939554,10.095766,9.587339,0.443491,-1.813845,3.531389,6.261360
0.010000,9.943810,10.095676,9.591596,0.425707,-1.778451,3.539450,6.262691
0.010000,9.947892,10.095595,9.595679,0.408277,-1.742968,3.548268,6.263966
0.010000,9.951803,10.095522,9.599591,0.391203,-1.707407,3.556154,6.265187
0.010000,9.955547,10.095457,9.603336,0.374485,-1.671759,3.564762,6.266354
0.010000,9.959128,10.095399,9.606917,0.358125,-1.636036,3.572330,6.267469
0.010000,9.962549,10.095347,9.610338,0.342123,-1.600230,3.580532,6.268533
0.010000,9.965814,10.095301,9.613603,0.326479,-1.564352,3.587813,6.269547
0.010000,9.968925,10.095260,9.616715,0.311195,-1.528399,3.595349,6.270514
0.010000,9.971888,10.095224,9.619678,0.296271,-1.492371,3.602788,6.271433
0.010000,9.974705,10.095192,9.622495,0.281709,-1.456278,3.609266,6.272306
0.010000,9.977380,10.095164,9.625170,0.267507,-1.420113,3.616525,6.273134
0.010000,9.979916,10.095139,9.627707,0.253669,-1.383887,3.622589,6.273919
0.010000,9.982318,10.095118,9.630109,0.240193,-1.347598,3.628956,6.274662
0.010000,9.984589,10.095099,9.632379,0.227080,-1.311246,3.635177,6.275364
0.010000,9.986732,10.095083,9.634523,0.214332,-1.274842,3.640388,6.276026
0.010000,9.988751,10.095069,9.636542,0.201948,-1.238381,3.646102,6.276649
0.010000,9.990651,10.095058,9.638441,0.189929,-1.201865,3.651562,6.277235
0.010000,9.992433,10.095047,9.640224,0.178276,-1.165305,3.656078,6.277785
0.010000,9.994103,10.095039,9.641894,0.166989,-1.128695,3.660934,6.278299
0.010000,9.995664,10.095032,9.643455,0.156069,-1.092042,3.665332,6.278780
0.010000,9.997119,10.095025,9.644910,0.145515,-1.055348,3.669426,6.279228
0.010000,9.998472,10.095020,9.646263,0.135329,-1.018613,3.673443,6.279644
0.010000,9.999727,10.095016,9.647518,0.125511,-0.981843,3.677043,6.280030
0.010000,10.000888,10.095013,9.648679,0.116060,-0.945038,3.680440,6.280387
0.010000,10.001958,10.095010,9.649749,0.106978,-0.908203,3.683576,6.280716
0.010000,10.002940,10.095008,9.650731,0.098265,-0.871336,3.686642,6.281018
0.010000,10.003840,10.095006,9.651631,0.089921,-0.834442,3.689404,6.281295
0.010000,10.004659,10.095004,9.652450,0.081945,-0.797525,3.691699,6.281546
0.010000,10.005402,10.095003,9.653193,0.074339,-0.760584,3.694074,6.281775
0.010000,10.006073,10.095002,9.653864,0.067103,-0.723620,3.696438,6.281981
0.010000,10.006676,10.095002,9.654467,0.060237,-0.686641,3.697895,6.282165
0.010000,10.007213,10.095001,9.655004,0.053740,-0.649640,3.700064,6.282330
0.010000,10.007689,10.095001,9.655480,0.047614,-0.612628,3.701212,6.282477
0.010000,10.008108,10.095001,9.655899,0.041858,-0.575601,3.702722,6.282605
0.010000,10.008473,10.095000,9.656264,0.036473,-0.538559,3.704194,6.282717
0.010000,10.008787,10.095000,9.656578,0.031457,-0.501511,3.704829,6.282813
0.010000,10.009055,10.095000,9.656846,0.026813,-0.464450,3.706064,6.282896
0.010000,10.009281,10.095000,9.657072,0.022539,-0.427382,3.706806,6.282965
0.010000,10.009467,10.095000,9.657258,0.018636,-0.390310,3.707176,6.283022
0.010000,10.009618,10.095000,9.657409,0.015104,-0.353227,3.708313,6.283068
0.010000,10.009738,10.095000,9.657529,0.011942,-0.316145,3.708278,6.283105
0.010000,10.009829,10.095000,9.657620,0.009152,-0.279055,3.708923,6.283133
0.010000,10.009896,10.095000,9.657687,0.006732,-0.241966,3.708967,6.283154
0.010000,10.009943,10.095000,9.657734,0.004683,-0.204871,3.709465,6.283168
0.010000,10.009973,10.095000,9.657764,0.003006,-0.167777,3.709432,6.283177
0.010000,10.009990,10.095000,9.657781,0.001699,-0.130680,3.709669,6.283182
0.010000,10.009998,10.095000,9.657789,0.000763,-0.093584,3.709573,6.283185
0.010000,10.010000,10.095000,9.657791,0.000198,-0.056487,3.709679,6.283185
0.010000,10.010000,10.095000,9.657791,0.000004,-0.019390,3.709722,0.000000
0.010000,10.010000,10.095000,9.657791,0.000000,-0.000421,1.896945,0.000000
