dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,6.083022,12.010549,4.949420,4.657099,-0.634910,-5.262979,5.594462
0.010000,6.118903,11.980968,4.995922,4.650226,-0.687248,-5.233814,5.593013
0.010000,6.154686,11.951384,5.042350,4.642833,-0.739311,-5.206274,5.591688
0.010000,6.190370,11.921806,5.088700,4.634922,-0.791114,-5.180296,5.590485
0.010000,6.225956,11.892241,5.134965,4.626495,-0.842671,-5.155762,5.589406
0.010000,6.261443,11.862696,5.181140,4.617555,-0.893996,-5.132485,5.588450
0.010000,6.296831,11.833181,5.227221,4.608104,-0.945100,-5.110427,5.587618
0.010000,6.332120,11.803702,5.273203,4.598145,-0.995994,-5.089364,5.586910
0.010000,6.367309,11.774268,5.319079,4.587678,-1.046687,-5.069255,5.586325
0.010000,6.402399,11.744886,5.364846,4.576706,-1.097186,-5.049887,5.585864
0.010000,6.437389,11.715563,5.410499,4.565231,-1.147497,-5.031186,5.585528
0.010000,6.472280,11.686308,5.456031,4.553255,-1.197627,-5.012981,5.585315
0.010000,6.507070,11.657127,5.501439,4.540779,-1.247579,-4.995162,5.585227
0.010000,6.541759,11.628030,5.546716,4.527662,-1.311646,-6.406759,5.585263
0.010000,6.576346,11.599025,5.591855,4.513909,-1.375372,-6.372558,5.585423
0.010000,6.610830,11.570119,5.636851,4.499663,-1.424547,-4.917497,5.585707
0.010000,6.645211,11.541320,5.681701,4.484928,-1.473545,-4.899788,5.586115
0.010000,6.679488,11.512634,5.726398,4.469704,-1.522362,-4.881762,5.586647
0.010000,6.713663,11.484070,5.770938,4.453994,-1.570995,-4.863284,5.587303
0.010000,6.747733,11.455633,5.815316,4.437800,-1.619438,-4.844224,5.588082
0.010000,6.781699,11.427333,5.859527,4.421123,-1.667682,-4.824429,5.588986
0.010000,6.815561,11.399174,5.903567,4.403966,-1.715720,-4.803792,5.590013
0.010000,6.849317,11.371166,5.947430,4.386330,-1.763541,-4.782166,5.591163
0.010000,6.882968,11.343313,5.991112,4.368219,-1.811136,-4.759411,5.592436
0.010000,6.916513,11.315624,6.034608,4.349634,-1.858490,-4.735444,5.593833
0.010000,6.949951,11.288105,6.077914,4.330578,-1.905591,-4.710062,5.595352
0.010000,6.983281,11.260763,6.121025,4.311054,-1.952423,-4.683223,5.596994
0.010000,7.016503,11.233604,6.163935,4.291064,-1.998970,-4.654738,5.598758
0.010000,7.049616,11.206634,6.206641,4.270612,-2.045215,-4.624517,5.600643
0.010000,7.082619,11.179861,6.249138,4.249701,-2.091140,-4.592457,5.602651
0.010000,7.115511,11.153291,6.291422,4.228333,-2.136724,-4.558419,5.604780
0.010000,7.148292,11.126929,6.333487,4.206514,-2.181947,-4.522259,5.607029
0.010000,7.180959,11.100783,6.375329,4.184246,-2.226787,-4.484018,5.609399
0.010000,7.213512,11.074857,6.416945,4.161534,-2.271221,-4.443400,5.611889
0.010000,7.245949,11.049158,6.458329,4.138382,-2.315225,-4.400425,5.614498
0.010000,7.278270,11.023692,6.499476,4.114794,-2.358775,-4.355024,5.617226
0.010000,7.310472,10.998464,6.540384,4.090775,-2.401846,-4.307043,5.620072
0.010000,7.342555,10.973480,6.581048,4.066331,-2.444410,-4.256441,5.623035
0.010000,7.374516,10.948745,6.621462,4.041467,-2.486442,-4.203166,5.626116
0.010000,7.406355,10.924265,6.661624,4.016188,-2.527913,-4.147159,5.629312
0.010000,7.438069,10.900044,6.701529,3.990500,-2.568797,-4.088327,5.632624
0.010000,7.469656,10.876088,6.741173,3.964409,-2.609064,-4.026701,5.636050
0.010000,7.501115,10.852401,6.780552,3.937922,-2.648686,-3.962230,5.639590
0.010000,7.532444,10.828989,6.819663,3.911046,-2.687635,-3.894872,5.643242
0.010000,7.563640,10.805855,6.858501,3.883787,-2.725881,-3.824623,5.647006
0.010000,7.594702,10.783005,6.897062,3.856153,-2.763397,-3.751620,5.650880
0.010000,7.625627,10.760441,6.935344,3.828152,-2.800154,-3.675694,5.654863
0.010000,7.656413,10.738169,6.973342,3.799790,-2.836124,-3.597009,5.658954
0.010000,7.687058,10.716192,7.011052,3.771078,-2.871281,-3.515665,5.663151
0.010000,7.717559,10.694514,7.048473,3.742022,-2.905597,-3.431569,5.667454
0.010000,7.747914,10.673138,7.085599,3.712631,-2.939046,-3.344993,5.671860
0.010000,7.778121,10.652067,7.122428,3.682915,-2.971607,-3.256003,5.676368
0.010000,7.808176,10.631305,7.158957,3.652883,-3.003252,-3.164575,5.680976
0.010000,7.838076,10.610855,7.195182,3.622543,-3.033963,-3.071079,5.685682
0.010000,7.867820,10.590718,7.231101,3.591906,-3.063719,-2.975562,5.690486
0.010000,7.897405,10.570899,7.266711,3.560981,-3.092501,-2.878212,5.695384
0.010000,7.926827,10.551398,7.302009,3.529778,-3.120293,-2.779203,5.700374
0.010000,7.956084,10.532218,7.336992,3.498307,-3.147082,-2.678900,5.705455
0.010000,7.985172,10.513361,7.371658,3.466578,-3.172855,-2.577361,5.710625
0.010000,8.014089,10.494829,7.406004,3.434602,-3.197605,-2.474939,5.715880
0.010000,8.042831,10.476622,7.440028,3.402389,-3.221324,-2.371916,5.721219
0.010000,8.071397,10.458742,7.473727,3.369949,-3.244010,-2.268578,5.726639
0.010000,8.099781,10.441190,7.507100,3.337292,-3.265661,-2.165160,5.732138
0.010000,8.127982,10.423967,7.540145,3.304430,-3.286283,-2.062119,5.737712
0.010000,8.155996,10.407073,7.572858,3.271371,-3.305879,-1.959619,5.743359
0.010000,8.183820,10.390509,7.605239,3.238126,-3.324461,-1.858200,5.749076
0.010000,8.211450,10.374274,7.637287,3.204706,-3.342041,-1.758028,5.754860
0.010000,8.238884,10.358369,7.668998,3.171119,-3.358637,-1.659587,5.760707
