dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.441977,7.995550,9.088653,2.000209,-3.886981,-0.046655,6.174934
0.010000,9.461479,7.993468,9.108266,1.961337,-3.887158,-0.017753,6.178733
0.010000,9.480603,7.991499,9.127491,1.922467,-3.887068,0.008966,6.182453
0.010000,9.499347,7.989639,9.146327,1.883600,-3.886725,0.034319,6.186095
0.010000,9.517710,7.987884,9.164774,1.844738,-3.886150,0.057555,6.189658
0.010000,9.535693,7.986229,9.182833,1.805884,-3.885355,0.079422,6.193143
0.010000,9.553295,7.984670,9.200504,1.767041,-3.884363,0.099224,6.196550
0.010000,9.570515,7.983203,9.217786,1.728209,-3.883185,0.117855,6.199879
0.010000,9.587352,7.981825,9.234680,1.689391,-3.881835,0.134923,6.203130
0.010000,9.603807,7.980531,9.251185,1.650587,-3.880331,0.150394,6.206302
0.010000,9.619879,7.979318,9.267303,1.611800,-3.878693,0.163838,6.209398
0.010000,9.635569,7.978182,9.283034,1.573031,-3.876922,0.177129,6.212415
0.010000,9.650875,7.977119,9.298377,1.534281,-3.875041,0.188074,6.215355
0.010000,9.665797,7.976127,9.313332,1.495550,-3.873061,0.198033,6.218218
0.010000,9.680336,7.975201,9.327900,1.456840,-3.870993,0.206815,6.221005
0.010000,9.694492,7.974339,9.342082,1.418152,-3.868849,0.214388,6.223714
0.010000,9.708263,7.973537,9.355877,1.379485,-3.866645,0.220366,6.226347
0.010000,9.721651,7.972793,9.369285,1.340841,-3.864382,0.226328,6.228903
0.010000,9.734655,7.972102,9.382307,1.302221,-3.862081,0.230055,6.231383
0.010000,9.747275,7.971463,9.394944,1.263623,-3.859747,0.233444,6.233787
0.010000,9.759511,7.970873,9.407194,1.225049,-3.857392,0.235528,6.236116
0.010000,9.771363,7.970328,9.419059,1.186499,-3.855019,0.237275,6.238369
0.010000,9.782835,7.969826,9.430542,1.148274,-3.822515,3.250393,6.240548
0.010000,9.793932,7.969364,9.441649,1.110682,-3.759213,6.330151,6.242653
0.010000,9.804661,7.968940,9.452386,1.073729,-3.695280,6.393377,6.244686
0.010000,9.815028,7.968551,9.462760,1.037415,-3.631426,6.385399,6.246648
0.010000,9.825039,7.968194,9.472778,1.001738,-3.567639,6.378704,6.248542
0.010000,9.834701,7.967868,9.482445,0.966699,-3.503936,6.370293,6.250367
0.010000,9.844019,7.967571,9.491767,0.932296,-3.440312,6.362396,6.252127
0.010000,9.853000,7.967299,9.500753,0.898528,-3.376777,6.353432,6.253821
0.010000,9.861651,7.967052,9.509407,0.865395,-3.313317,6.346027,6.255451
0.010000,9.869976,7.966828,9.517736,0.832895,-3.249953,6.336395,6.257019
0.010000,9.877984,7.966624,9.525746,0.801029,-3.186664,6.328867,6.258525
0.010000,9.885680,7.966440,9.533444,0.769794,-3.123471,6.319324,6.259972
0.010000,9.893070,7.966273,9.540836,0.739191,-3.060356,6.311560,6.261360
0.010000,9.900161,7.966123,9.547928,0.709217,-2.997332,6.302327,6.262691
0.010000,9.906958,7.965988,9.554727,0.679873,-2.934386,6.294598,6.263966
0.010000,9.913468,7.965867,9.561238,0.651158,-2.871530,6.285625,6.265187
0.010000,9.919698,7.965759,9.567469,0.623071,-2.808748,6.278224,6.266354
0.010000,9.925653,7.965662,9.573425,0.595610,-2.746053,6.269516,6.267469
0.010000,9.931341,7.965575,9.579113,0.568776,-2.683429,6.262338,6.268533
0.010000,9.936766,7.965499,9.584539,0.542567,-2.620888,6.254146,6.269547
0.010000,9.941935,7.965431,9.589708,0.516983,-2.558419,6.246930,6.270514
0.010000,9.946855,7.965371,9.594629,0.492022,-2.496017,6.240138,6.271433
0.010000,9.951531,7.965318,9.599305,0.467686,-2.433694,6.232365,6.272306
0.010000,9.955971,7.965271,9.603745,0.443971,-2.371428,6.226523,6.273134
0.010000,9.960180,7.965231,9.607954,0.420879,-2.309235,6.219353,6.273919
0.010000,9.964163,7.965195,9.611938,0.398408,-2.247101,6.213355,6.274662
0.010000,9.967929,7.965164,9.615704,0.376558,-2.185023,6.207795,6.275364
0.010000,9.971482,7.965138,9.619257,0.355328,-2.123011,6.201249,6.276026
0.010000,9.974829,7.965115,9.622604,0.334717,-2.061048,6.196228,6.276649
0.010000,9.977976,7.965095,9.625751,0.314726,-1.999134,6.191483,6.277235
0.010000,9.980930,7.965078,9.628705,0.295353,-1.937275,6.185867,6.277785
0.010000,9.983696,7.965064,9.631471,0.276598,-1.875460,6.181504,6.278299
0.010000,9.986280,7.965052,9.634055,0.258461,-1.813689,6.177068,6.278780
0.010000,9.988690,7.965042,9.636465,0.240942,-1.751961,6.172806,6.279228
0.010000,9.990930,7.965034,9.638705,0.224039,-1.690270,6.169085,6.279644
0.010000,9.993008,7.965027,9.640783,0.207753,-1.628617,6.165327,6.280030
0.010000,9.994928,7.965021,9.642704,0.192083,-1.566998,6.161878,6.280387
0.010000,9.996699,7.965016,9.644474,0.177029,-1.505412,6.158624,6.280716
0.010000,9.998325,7.965013,9.646100,0.162590,-1.443853,6.155867,6.281018
0.010000,9.999812,7.965010,9.647587,0.148767,-1.382321,6.153200,6.281295
0.010000,10.001168,7.965007,9.648943,0.135559,-1.320818,6.150337,6.281546
0.010000,10.002398,7.965005,9.650173,0.122966,-1.259336,6.148163,6.281775
0.010000,10.003507,7.965004,9.651283,0.110987,-1.197871,6.146506,6.281981
0.010000,10.004504,7.965003,9.652279,0.099623,-1.136433,6.143864,6.282165
0.010000,10.005392,7.965002,9.653168,0.088873,-1.075004,6.142891,6.282330
0.010000,10.006180,7.965001,9.653955,0.078737,-1.013597,6.140699,6.282477
0.010000,10.006872,7.965001,9.654647,0.069215,-0.952201,6.139551,6.282605
0.010000,10.007475,7.965001,9.655250,0.060306,-0.890814,6.138761,6.282717
0.010000,10.007995,7.965000,9.655770,0.052012,-0.829444,6.136985,6.282813
0.010000,10.008438,7.965000,9.656214,0.044331,-0.768078,6.136573,6.282896
0.010000,10.008811,7.965000,9.656586,0.037264,-0.706721,6.135691,6.282965
0.010000,10.009119,7.965000,9.656894,0.030810,-0.645376,6.134516,6.283022
0.010000,10.009369,7.965000,9.657144,0.024970,-0.584027,6.134904,6.283068
0.010000,10.009566,7.965000,9.657341,0.019743,-0.522691,6.133622,6.283105
0.010000,10.009718,7.965000,9.657493,0.015130,-0.461354,6.133708,6.283133
0.010000,10.009829,7.965000,9.657604,0.011129,-0.400024,6.133014,6.283154
0.010000,10.009906,7.965000,9.657681,0.007742,-0.338691,6.133260,6.283168
0.010000,10.009956,7.965000,9.657731,0.004969,-0.277363,6.132790,6.283177
0.010000,10.009984,7.965000,9.657759,0.002808,-0.216034,6.132902,6.283182
0.010000,10.009997,7.965000,9.657772,0.001261,-0.154708,6.132572,6.283185
0.010000,10.010000,7.965000,9.657775,0.000328,-0.093382,6.132658,6.283185
0.010000,10.010000,7.965000,9.657775,0.000007,-0.032055,6.132693,0.000000
0.010000,10.010000,7.965000,9.657775,0.000000,-0.000696,3.135914,0.000000
