dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,7.328193,8.427264,6.730608,4.328345,-2.337139,-8.614984,5.784672
0.010000,7.366058,8.406800,6.773649,4.304104,-2.424134,-8.699476,5.790790
0.010000,7.403826,8.386688,6.816439,4.278984,-2.511935,-8.780126,5.796951
0.010000,7.441490,8.366929,6.858971,4.253149,-2.583523,-7.158822,5.803153
0.010000,7.479042,8.347526,6.901239,4.226886,-2.626265,-4.274145,5.809391
0.010000,7.516478,8.328479,6.943243,4.200318,-2.656847,-3.058264,5.815664
0.010000,7.553793,8.309787,6.984977,4.173442,-2.687555,-3.070809,5.821968
0.010000,7.590981,8.291452,7.026440,4.146259,-2.718358,-3.080275,5.828300
0.010000,7.628038,8.273473,7.067627,4.118767,-2.749223,-3.086532,5.834658
0.010000,7.664957,8.255851,7.108537,4.090965,-2.780118,-3.089486,5.841039
0.010000,7.701734,8.238584,7.149166,4.062855,-2.811009,-3.089069,5.847439
0.010000,7.738363,8.221673,7.189510,4.034437,-2.841861,-3.085204,5.853856
0.010000,7.774838,8.205115,7.229567,4.005710,-2.872640,-3.077863,5.860287
0.010000,7.811154,8.188912,7.269334,3.976677,-2.903310,-3.066994,5.866729
0.010000,7.847305,8.173060,7.308807,3.947339,-2.933836,-3.052602,5.873179
0.010000,7.883285,8.157559,7.347984,3.917697,-2.964183,-3.034694,5.879635
0.010000,7.919088,8.142408,7.386862,3.887754,-2.994315,-3.013241,5.886093
0.010000,7.954710,8.127605,7.425437,3.857512,-3.024198,-2.988335,5.892551
0.010000,7.990143,8.113147,7.463707,3.826974,-3.053799,-2.960048,5.899006
0.010000,8.025383,8.099032,7.501668,3.796143,-3.083082,-2.928275,5.905455
0.010000,8.060424,8.085259,7.539318,3.765023,-3.112015,-2.893387,5.911895
0.010000,8.095259,8.071824,7.576654,3.733617,-3.140567,-2.855134,5.918324
0.010000,8.129884,8.058726,7.613674,3.701930,-3.168706,-2.813920,5.924739
0.010000,8.164292,8.045961,7.650373,3.669966,-3.196404,-2.769764,5.931138
0.010000,8.198478,8.033526,7.686751,3.637730,-3.223630,-2.722604,5.937518
0.010000,8.232436,8.021419,7.722803,3.605226,-3.250359,-2.672962,5.943876
0.010000,8.266162,8.009635,7.758528,3.572461,-3.276565,-2.620567,5.950211
0.010000,8.299648,7.998172,7.793922,3.539438,-3.302225,-2.566023,5.956519
0.010000,8.332891,7.987025,7.828984,3.506165,-3.327314,-2.508937,5.962798
0.010000,8.365884,7.976191,7.863710,3.472647,-3.351816,-2.450128,5.969046
0.010000,8.398623,7.965667,7.898099,3.438890,-3.375708,-2.389200,5.975261
0.010000,8.431102,7.955447,7.932148,3.404900,-3.398974,-2.326647,5.981440
0.010000,8.463317,7.945529,7.965855,3.370684,-3.421601,-2.262712,5.987582
0.010000,8.495262,7.935907,7.999217,3.336249,-3.443574,-2.197246,5.993684
0.010000,8.526932,7.926578,8.032233,3.301600,-3.464880,-2.130585,5.999744
0.010000,8.558323,7.917536,8.064901,3.266745,-3.485511,-2.063170,6.005761
0.010000,8.589431,7.908778,8.097218,3.231690,-3.505461,-1.994979,6.011732
0.010000,8.620250,7.900299,8.129182,3.196443,-3.524721,-1.925993,6.017656
0.010000,8.650777,7.892093,8.160792,3.161010,-3.543286,-1.856516,6.023531
0.010000,8.681006,7.884157,8.192046,3.125398,-3.561157,-1.787074,6.029355
0.010000,8.710935,7.876485,8.222942,3.089615,-3.578332,-1.717469,6.035127
0.010000,8.740558,7.869072,8.253479,3.053667,-3.594809,-1.647727,6.040845
0.010000,8.769872,7.861914,8.283655,3.017561,-3.610593,-1.578357,6.046508
0.010000,8.798873,7.855004,8.313468,2.981304,-3.625687,-1.509473,6.052114
0.010000,8.827558,7.848340,8.342917,2.944903,-3.640096,-1.440861,6.057662
0.010000,8.855923,7.841914,8.372000,2.908365,-3.653827,-1.373101,6.063150
0.010000,8.883965,7.835722,8.400717,2.871696,-3.666889,-1.306171,6.068578
0.010000,8.911680,7.829759,8.429066,2.834903,-3.679287,-1.239814,6.073944
0.010000,8.939065,7.824020,8.457046,2.797993,-3.691037,-1.175031,6.079247
0.010000,8.966117,7.818499,8.484656,2.760971,-3.702144,-1.110660,6.084486
0.010000,8.992833,7.813191,8.511894,2.723845,-3.712626,-1.048261,6.089660
0.010000,9.019211,7.808091,8.538761,2.686620,-3.722491,-0.986478,6.094768
0.010000,9.045247,7.803195,8.565254,2.649303,-3.731756,-0.926533,6.099810
0.010000,9.070940,7.798496,8.591373,2.611898,-3.740436,-0.867985,6.104784
0.010000,9.096287,7.793990,8.617117,2.574413,-3.748545,-0.810841,6.109689
0.010000,9.121285,7.789671,8.642485,2.536852,-3.756095,-0.755047,6.114526
0.010000,9.145933,7.785534,8.667477,2.499221,-3.763110,-0.701490,6.119293
0.010000,9.170227,7.781575,8.692093,2.461525,-3.769599,-0.648877,6.123990
0.010000,9.194167,7.777788,8.716330,2.423769,-3.775586,-0.598731,6.128615
0.010000,9.217751,7.774169,8.740190,2.385958,-3.781082,-0.549599,6.133170
0.010000,9.240976,7.770711,8.763671,2.348097,-3.786106,-0.502350,6.137653
0.010000,9.263841,7.767411,8.786773,2.310190,-3.790680,-0.457473,6.142063
